id	pop	DAF0f	DAF4f	p0	pi	di	d0	chr	mi	m0	recomb
FBgn0052279	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	1.0	0.0	3.0	3L	142	28	1.246065382
FBgn0052280	RAL	1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0	5.0	2.0	0.0	1.0	3L	259	75	1.315291236
FBgn0052281	RAL	9;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0	3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5.0	11.0	9.0	13.0	3L	863	206	1.315291236
FBgn0052282	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4.0	0.0	0.0	0.0	3L	142	34	1.246065382
FBgn0052283	RAL	4;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;2	0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0	1.0	10.0	0.0	4.0	3L	145	32	1.246065382
FBgn0052284	RAL	5;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0	2.0	10.0	8.0	2.0	3L	208	42	1.315291236
FBgn0052296	RAL	30;7;1;0;1;5;1;2;0;0;0;0;0;0;0;0;0;1;1;1	25;5;3;2;2;4;9;1;0;1;1;4;3;3;0;1;0;5;0;0	69.0	50.0	69.0	68.0	3L	3462	893	5.46884251
FBgn0052298	RAL	13;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0	7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0	10.0	15.0	11.0	7.0	3L	397	90	2.076775637
FBgn0052299	RAL	3;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0	7;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0	10.0	6.0	3.0	2.0	3L	265	57	2.076775637
FBgn0052301	RAL	26;2;0;1;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0	9;3;3;5;3;0;0;1;0;0;0;0;3;1;1;0;3;3;3;1	39.0	32.0	42.0	50.0	3L	2150	484	2.007549782
FBgn0052302	RAL	4;2;1;1;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0	3;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0	8.0	13.0	9.0	7.0	3L	619	123	2.007549782
FBgn0052304	RAL	4;2;0;1;2;0;0;0;0;0;1;0;1;0;1;1;0;0;0;2	6;1;0;1;0;0;0;0;2;1;0;0;0;0;1;1;0;0;0;1	14.0	15.0	12.0	8.0	3L	428	89	2.007549782
FBgn0052305	RAL	20;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0	31;10;2;8;0;1;0;0;0;0;0;0;1;0;4;1;4;1;3;2	68.0	25.0	29.0	39.0	3L	2223	527	2.007549782
FBgn0052311	RAL	37;5;4;3;1;0;1;2;0;0;0;0;1;0;0;0;1;1;0;0	46;10;14;3;2;1;4;4;5;5;3;2;5;2;3;2;1;3;2;7	124.0	56.0	20.0	71.0	3L	7031	1687	4.845809818999999
FBgn0052313	RAL	1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	3.0	8.0	12.0	3L	359	76	3.530518582
FBgn0052319	RAL	3;1;0;1;2;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0	1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0	3.0	11.0	20.0	7.0	3L	408	88	3.6689702910000004
FBgn0052320	RAL	18;5;4;1;0;1;2;1;1;0;1;2;0;1;1;0;2;0;0;2	9;7;2;3;0;1;1;1;3;0;1;0;0;1;0;1;3;0;0;2	35.0	42.0	75.0	31.0	3L	1490	261	1.5229688
FBgn0052333	RAL	22;6;1;0;1;0;2;0;0;2;0;1;0;0;0;0;0;0;0;0	23;7;3;0;7;6;4;3;4;1;1;2;1;4;0;2;1;4;2;3	78.0	35.0	12.0	49.0	3L	2840	728	1.661420509
FBgn0052343	RAL	10;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0	7;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;2;0;1	13.0	15.0	27.0	24.0	3L	1106	300	0.8999361090000001
FBgn0052344	RAL	10;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0	14.0	13.0	4.0	35.0	3L	1568	390	0.8999361090000001
FBgn0052350	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	1635	280	0.069225855
FBgn0052351	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	13;1;2;2;1;2;2;2;1;2;4;0;0;0;0;0;1;0;0;2	35.0	1.0	1.0	24.0	3L	1059	277	3.6689702910000004
FBgn0052354	RAL	5;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7;0;2;0;1;0;0;0;0;0;1;2;0;1;1;0;0;1;0;1	17.0	6.0	8.0	18.0	3L	1267	322	2.630582473
FBgn0052364	RAL	4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	2;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0	4.0	6.0	37.0	5.0	3L	447	87	1.938323927
FBgn0052365	RAL	22;3;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7;0;0;1;0;2;1;0;0;1;2;0;1;0;1;1;0;1;0;0	18.0	32.0	5.0	9.0	3L	1222	278	3.2536151639999997
FBgn0052368	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0	4.0	2.0	8.0	3.0	3L	181	23	2.699808328
FBgn0052369	RAL	17;2;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0	8;4;4;1;1;3;0;1;2;1;1;1;2;3;0;0;1;5;2;1	41.0	22.0	13.0	31.0	3L	2041	505	0.830710255
FBgn0052371	RAL	11;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1	3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4.0	17.0	46.0	13.0	3L	578	115	0.830710255
FBgn0052372	RAL	11;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0	9;5;6;2;2;1;3;1;1;2;3;1;0;0;1;1;0;2;3;0	43.0	14.0	10.0	20.0	3L	1527	414	2.007549782
FBgn0052373	RAL	15;5;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;2	4;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0	10.0	26.0	76.0	28.0	3L	960	190	1.107613673
FBgn0052374	RAL	10;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	8;0;1;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1;1;0	16.0	14.0	63.0	45.0	3L	578	142	2.007549782
FBgn0052376	RAL	8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1	10.0	10.0	12.0	17.0	3L	573	127	2.007549782
FBgn0052379	RAL	12;5;2;1;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0	5;3;2;1;3;2;0;0;2;0;0;1;0;0;0;0;0;1;1;0	21.0	23.0	9.0	15.0	3L	672	153	1.938323927
FBgn0052380	RAL	1;0;1;2;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0	10;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0	15.0	7.0	15.0	10.0	3L	1164	298	1.938323927
FBgn0052382	RAL	6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;1;2;0;0;0;0;0;0;1;0;1;1;0;0;0;1;0;3	12.0	6.0	18.0	7.0	3L	506	112	3.115163455
FBgn0052383	RAL	2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;1	8.0	3.0	43.0	16.0	3L	502	111	3.115163455
FBgn0052391	RAL	9;0;1;0;2;0;1;0;0;0;1;0;0;0;2;0;0;0;0;1	1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0	4.0	17.0	15.0	5.0	3L	439	85	2.630582473
FBgn0052392	RAL	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3	13.0	5.0	8.0	14.0	3L	1262	316	1.384517091
FBgn0052396	RAL	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7;2;1;0;1;0;0;2;0;0;2;1;0;1;0;0;0;0;0;1	18.0	3.0	6.0	17.0	3L	889	219	3.1843893089999997
FBgn0052404	RAL	7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3	4.0	11.0	6.0	2.0	3L	238	51	1.315291236
FBgn0052405	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1	3.0	2.0	2.0	7.0	3L	217	53	1.315291236
FBgn0052406	RAL	4;1;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0	8;1;1;2;0;0;0;1;1;0;0;1;0;2;1;0;0;1;1;0	20.0	9.0	0.0	10.0	3L	906	235	1.453742946
FBgn0052407	RAL	3;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0	5;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1	12.0	7.0	5.0	9.0	3L	465	88	1.453742946
FBgn0052409	RAL	4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	4;1;2;0;2;0;1;1;0;0;0;0;1;0;0;0;1;1;0;1	15.0	5.0	3.0	12.0	3L	669	158	2.769034182
FBgn0052412	RAL	2;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0	5;1;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0	10.0	7.0	1.0	9.0	3L	639	176	2.769034182
FBgn0052413	RAL	9;6;2;2;1;1;0;0;0;0;1;0;0;1;0;0;0;2;1;1	2;4;0;1;0;1;0;0;0;0;0;1;1;1;0;0;0;1;0;0	12.0	27.0	6.0	6.0	3L	617	108	2.769034182
FBgn0052418	RAL	6;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0	5;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9.0	8.0	5.0	6.0	3L	499	96	2.353679055
FBgn0052423	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;1;2;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0	8.0	1.0	3.0	8.0	3L	1176	328	1.5229688
FBgn0052425	RAL	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6.0	5.0	11.0	29.0	3L	1453	361	0.138451709
FBgn0052428	RAL	5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0	3.0	6.0	5.0	5.0	3L	475	102	0.138451709
FBgn0052432	RAL	5;2;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0	9;1;1;0;0;0;2;0;1;1;0;0;0;0;0;0;0;0;0;1	16.0	10.0	15.0	38.0	3L	2523	604	0.20767756399999998
FBgn0052436	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	3350	697	0.138451709
FBgn0052437	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	1264	287	0.138451709
FBgn0052438	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	2001	384	0.0
FBgn0052440	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	168	37	0.138451709
FBgn0052441	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	432	119	0.0
FBgn0052442	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	503	77	0.0
FBgn0052445	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	705	184	0.34612927299999996
FBgn0052446	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	174	41	0.34612927299999996
FBgn0052447	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	3.0	4.0	5.0	18.0	3L	1246	397	0.34612927299999996
FBgn0052448	RAL	1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	2.0	0.0	2.0	3L	172	32	0.0
FBgn0052450	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	1.0	18.0	5.0	3L	311	69	0.138451709
FBgn0052451	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0	6.0	2.0	11.0	52.0	3L	2050	531	0.0
FBgn0052452	RAL	10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	12.0	78.0	36.0	3L	1087	267	0.0
FBgn0052453	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	1.0	0.0	3L	214	85	0.0
FBgn0052457	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	313	76	0.276903418
FBgn0052459	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	679	145	0.069225855
FBgn0052461	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	487	111	0.276903418
FBgn0052462	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	542	141	0.069225855
FBgn0052463	RAL	7;2;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1	3;1;2;1;0;3;0;0;0;0;0;0;0;1;2;0;1;0;0;1	15.0	13.0	2.0	8.0	2L	604	143	3.635527148
FBgn0052473	RAL	13;1;1;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;1;1	10;2;6;0;2;2;0;2;1;0;0;1;0;1;0;0;0;0;1;2	30.0	21.0	89.0	52.0	3R	1968	490	0.326442418
FBgn0052475	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	960	212	0.0
FBgn0052476	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	3L	1035	221	0.20767756399999998
FBgn0052479	RAL	20;4;3;0;1;2;0;2;1;1;1;0;0;0;0;0;1;0;0;0	16;8;3;4;2;1;4;1;0;2;1;1;1;0;1;0;0;1;3;1	50.0	36.0	202.0	76.0	3L	2970	771	1.453742946
FBgn0052483	RAL	4;2;0;2;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0	10;1;2;3;0;1;0;1;0;0;0;0;3;0;0;0;0;0;2;1	24.0	11.0	4.0	9.0	3L	868	209	1.315291236
FBgn0052484	RAL	5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0	14;2;1;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;2;3	26.0	6.0	7.0	17.0	3L	1244	340	1.176839527
FBgn0052485	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;1;1;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0	11.0	1.0	0.0	5.0	3L	417	93	1.176839527
FBgn0052487	RAL	11;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1	6;0;1;1;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1	14.0	15.0	7.0	3.0	3L	633	142	1.176839527
FBgn0052488	RAL	4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;4;2;1;0;2;1;1;0;2;1;0;0;0;0;0;0;0;0;1	16.0	5.0	8.0	10.0	3L	605	146	1.176839527
FBgn0052495	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	1086	281	2.3508585490000002
FBgn0052499	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	947	212	0.18083527300000002
FBgn0052500	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	549	133	0.18083527300000002
FBgn0052506	RAL	10;3;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0	9;3;0;0;2;0;1;0;1;2;1;1;0;1;0;0;1;0;3;1	26.0	17.0	62.0	48.0	X	2222	518	2.802946731
FBgn0052507	RAL	5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	11.0	80.0	17.0	X	394	83	0.271252909
FBgn0052512	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0	4.0	0.0	16.0	9.0	X	838	226	0.36167054600000004
FBgn0052521	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	0.0	1.0	1.0	X	759	243	0.904176365
FBgn0052523	RAL	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;1;1;1;0	6.0	3.0	10.0	14.0	X	510	139	0.904176365
FBgn0052528	RAL	1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5.0	3.0	4.0	12.0	X	698	167	3.61670546
FBgn0052529	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	4900	1384	4.249628915
FBgn0052532	RAL	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5;0;0;0;3;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0	11.0	5.0	11.0	14.0	X	1328	364	4.972970007
FBgn0052533	RAL	10;1;0;5;2;0;2;0;1;0;0;1;0;1;0;0;0;0;2;1	8;1;1;2;1;0;2;5;1;2;2;0;1;0;0;0;0;0;1;1	28.0	26.0	94.0	73.0	X	2100	561	2.079605639
FBgn0052536	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0	1.0	1.0	6.0	8.0	X	418	116	3.255034914
FBgn0052537	RAL	3;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;2;1;1;1;1;0;0;1;0;0;0;0;0;2;0;0;0;0	11.0	6.0	12.0	8.0	X	653	159	3.255034914
FBgn0052544	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	2.0	0.0	3.0	6.0	X	352	93	1.898770366
FBgn0052547	RAL	1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7.0	2.0	8.0	18.0	X	1920	538	1.627517457
FBgn0052548	RAL	1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0	4;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0	6.0	3.0	12.0	5.0	X	747	204	1.627517457
FBgn0052549	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0	3.0	3.0	5.0	11.0	X	1352	344	1.4466821840000001
FBgn0052551	RAL	0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	3.0	1.0	4.0	X	201	49	1.627517457
FBgn0052553	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	226	72	1.265846911
FBgn0052554	RAL	3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	6.0	11.0	13.0	X	471	99	2.3508585490000002
FBgn0052557	RAL	6;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1	6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2	11.0	8.0	5.0	17.0	X	1255	289	2.3508585490000002
FBgn0052563	RAL	3;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3.0	5.0	6.0	7.0	X	333	89	0.7233410920000001
FBgn0052564	RAL	2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	6;1;1;0;2;3;1;0;0;0;0;0;1;2;0;0;0;1;0;0	18.0	5.0	5.0	17.0	X	807	287	0.7233410920000001
FBgn0052568	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	2.0	98.0	22.0	X	627	116	5.063387644
FBgn0052569	RAL	4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0	0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0	5.0	7.0	4.0	6.0	X	415	94	5.063387644
FBgn0052570	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;2;0	7.0	0.0	70.0	16.0	X	478	120	5.063387644
FBgn0052571	RAL	3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0	2;1;1;2;0;0;1;0;0;0;2;0;2;0;0;0;0;1;0;1	13.0	5.0	3.0	9.0	X	676	196	5.063387644
FBgn0052572	RAL	10;2;3;3;0;1;1;3;0;1;0;0;1;0;0;2;1;0;2;0	6;0;1;0;0;0;1;2;1;1;0;0;0;1;0;1;0;0;0;1	15.0	30.0	43.0	30.0	X	1085	303	5.063387644
FBgn0052573	RAL	7;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0	2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4.0	10.0	9.0	20.0	X	733	187	2.531693822
FBgn0052574	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2	2;0;0;1;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0	7.0	6.0	16.0	17.0	X	760	232	5.063387644
FBgn0052576	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	2.0	0.0	4.0	5.0	X	268	69	4.068793642
FBgn0052579	RAL	2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0	7.0	4.0	15.0	10.0	X	692	160	2.712529095
FBgn0052580	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	31968	7226	0.904176365
FBgn0052581	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0.0	0.0	0.0	0.0	X	549	148	5.063387644
