id	pop	DAF0f	DAF4f	p0	pi	di	d0	chr	name	mi	m0	recomb
FBgn0038576	ZI	17;2;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0	24;4;1;1;1;2;0;0;1;1;2;2;0;0;0;0;1;0;3;1	44.0	22.0	10.0	14.0	3R	Arp5	1240	261	8.378688735
FBgn0038577	RAL	4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0	5.0	6.0	3.0	9.0	3R	CG12321	561	139	8.378688735
FBgn0038577	ZI	4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9;2;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0	15.0	5.0	3.0	6.0	3R	CG12321	561	139	8.378688735
FBgn0038578	RAL	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	14;1;1;1;0;3;1;0;1;1;0;2;0;2;0;1;0;2;2;3	35.0	3.0	6.0	19.0	3R	MED17	1223	299	8.378688735
FBgn0038578	ZI	7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	12;4;3;3;1;0;1;2;1;3;3;2;2;0;1;0;0;2;2;2	44.0	9.0	5.0	19.0	3R	MED17	1223	299	8.378688735
FBgn0038579	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0	6.0	1.0	5.0	5.0	3R	CG14313	310	80	8.378688735
FBgn0038579	ZI	5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0	9;3;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1	17.0	6.0	5.0	3.0	3R	CG14313	310	80	8.378688735
FBgn0038581	RAL	5;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7;1;2;2;2;0;2;0;1;0;0;0;0;1;0;0;1;2;0;1	22.0	7.0	4.0	12.0	3R	CG14314	831	193	8.378688735
FBgn0038581	ZI	11;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	10;3;2;0;1;0;1;2;0;0;0;0;1;1;1;0;1;1;1;0	25.0	13.0	4.0	12.0	3R	CG14314	831	193	8.378688735
FBgn0038582	RAL	10;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0	8;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0	12.0	15.0	3.0	11.0	3R	CG7988	529	112	8.378688735
FBgn0038582	ZI	14;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0	12;6;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0	22.0	19.0	3.0	8.0	3R	CG7988	529	112	8.378688735
FBgn0038583	RAL	11;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2	8;3;3;2;0;2;0;0;0;0;1;3;1;1;0;2;0;0;0;0	26.0	19.0	31.0	10.0	3R	CG7183	1367	0	8.378688735
FBgn0038583	ZI	27;1;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2	16;3;2;1;0;1;0;2;0;0;1;2;1;0;0;0;0;1;2;2	34.0	35.0	32.0	7.0	3R	CG7183	1367	0	8.378688735
FBgn0038584	RAL	6;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0	6;2;2;2;1;2;1;0;0;0;0;1;1;1;1;0;1;0;0;1	22.0	8.0	23.0	17.0	3R	mTerf5	1295	290	8.378688735
FBgn0038584	ZI	15;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0	15;1;0;3;2;1;3;0;1;1;2;0;1;0;1;1;0;0;1;1	34.0	17.0	24.0	14.0	3R	mTerf5	1295	290	8.378688735
FBgn0038585	RAL	7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;2;0;0;1;2;1;0;0;0;1;1;0;0;0;0;0;0;0	11.0	7.0	0.0	12.0	3R	CG7993	600	148	8.378688735
FBgn0038585	ZI	7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	19;1;0;0;1;1;0;2;0;0;1;1;1;0;1;0;0;0;0;0	28.0	9.0	0.0	11.0	3R	CG7993	600	148	8.378688735
FBgn0038586	RAL	2;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;0;0	6;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1	9.0	6.0	8.0	8.0	3R	CG7168	521	0	8.378688735
FBgn0038586	ZI	9;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0	10;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0	15.0	13.0	8.0	7.0	3R	CG7168	521	0	8.378688735
FBgn0038588	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0	4.0	1.0	5.0	5.0	3R	CG7156	1638	308	8.378688735
FBgn0038588	ZI	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	3;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0	7.0	3.0	4.0	5.0	3R	CG7156	1638	308	8.378688735
FBgn0038589	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	1.0	0.0	2.0	3R	CG18598	170	38	8.378688735
FBgn0038589	ZI	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0	4.0	3.0	0.0	1.0	3R	CG18598	170	38	8.378688735
FBgn0038590	RAL	13;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0	6;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0	9.0	16.0	5.0	14.0	3R	CG12320	847	247	8.378688735
FBgn0038590	ZI	19;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	22;3;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0	32.0	23.0	5.0	11.0	3R	CG12320	847	247	8.378688735
FBgn0038592	RAL	11;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0	5;1;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1	10.0	15.0	2.0	8.0	3R	CG18599	918	210	8.378688735
FBgn0038592	ZI	16;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	19;0;3;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0	26.0	21.0	2.0	9.0	3R	CG18599	918	210	8.378688735
FBgn0038593	RAL	14;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9;2;3;0;1;0;1;0;1;1;1;1;0;0;1;0;0;1;0;3	25.0	16.0	7.0	32.0	3R	Vps39	2060	445	8.378688735
FBgn0038593	ZI	35;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	40;4;5;1;1;2;1;2;2;0;0;0;1;0;0;1;0;0;7;4	71.0	38.0	8.0	22.0	3R	Vps39	2060	445	8.378688735
FBgn0038595	RAL	5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	4;2;1;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;2;1	14.0	5.0	2.0	4.0	3R	CG7142	792	183	3.80849488
FBgn0038595	ZI	9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	10;2;0;2;0;2;0;0;0;1;1;0;0;0;0;0;0;0;1;3	22.0	9.0	2.0	4.0	3R	CG7142	792	183	3.80849488
FBgn0038596	RAL	6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0	6.0	7.0	2.0	0.0	3R	CG14312	242	69	3.80849488
FBgn0038596	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0	9.0	0.0	3.0	0.0	3R	CG14312	242	69	3.80849488
FBgn0038597	RAL	13;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0	18;4;2;8;2;1;1;0;1;1;2;1;1;0;1;0;3;0;1;0	47.0	15.0	8.0	28.0	3R	CG8064	1740	448	3.80849488
FBgn0038597	ZI	30;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0	36;9;4;5;4;1;1;2;2;4;0;2;2;1;0;2;0;2;1;1	79.0	31.0	8.0	26.0	3R	CG8064	1740	448	3.80849488
FBgn0038598	RAL	5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9;3;1;3;2;1;0;0;3;0;0;2;0;0;0;1;0;0;2;1	28.0	6.0	14.0	21.0	3R	CG7131	1169	280	3.80849488
FBgn0038598	ZI	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	21;10;1;3;2;2;0;2;2;1;1;0;0;0;0;0;0;1;1;3	50.0	2.0	14.0	18.0	3R	CG7131	1169	280	3.80849488
FBgn0038601	RAL	5;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0	4.0	8.0	17.0	14.0	3R	CG18600	914	177	3.80849488
FBgn0038601	ZI	7;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2	13;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1	17.0	12.0	15.0	13.0	3R	CG18600	914	177	3.80849488
FBgn0038602	RAL	5;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1	1;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;1;0	7.0	8.0	11.0	7.0	3R	CG7126	509	84	3.80849488
FBgn0038602	ZI	11;1;1;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;1	6;0;2;0;1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0	13.0	18.0	9.0	7.0	3R	CG7126	509	84	3.80849488
FBgn0038603	RAL	5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	19;2;2;1;1;3;0;0;2;0;1;1;2;0;1;0;0;1;2;1	39.0	7.0	1.0	16.0	3R	PKD	2402	0	3.80849488
FBgn0038603	ZI	10;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	36;7;4;0;3;2;3;1;2;0;1;1;0;1;1;1;1;1;1;1	67.0	11.0	1.0	16.0	3R	PKD	2402	0	3.80849488
FBgn0038606	RAL	10;1;0;1;0;2;0;0;2;1;0;0;0;0;0;0;0;1;0;0	6;3;4;0;0;4;0;2;1;2;1;1;1;0;1;0;1;0;0;0	27.0	18.0	9.0	24.0	3R	CG15803	2062	486	3.80849488
FBgn0038606	ZI	17;4;2;3;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;1	28;5;4;2;3;4;5;0;1;0;2;0;1;0;0;1;0;0;0;1	57.0	30.0	9.0	22.0	3R	CG15803	2062	486	3.80849488
FBgn0038607	RAL	13;1;1;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;2;0	3;2;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;2	12.0	20.0	29.0	24.0	3R	CG7669	1173	254	3.80849488
FBgn0038607	ZI	28;1;1;1;0;1;0;2;0;0;2;0;1;1;0;0;0;0;0;0	9;4;2;0;0;1;1;0;0;1;0;0;0;0;0;2;0;1;0;0	21.0	38.0	27.0	21.0	3R	CG7669	1173	254	3.80849488
FBgn0038608	RAL	2;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0	3;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0	6.0	6.0	8.0	9.0	3R	WRNexo	968	72	3.80849488
FBgn0038608	ZI	18;4;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;1	12;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;1	18.0	27.0	7.0	8.0	3R	WRNexo	968	72	3.80849488
FBgn0038609	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9;0;0;0;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0	13.0	4.0	10.0	15.0	3R	Nup43	699	168	3.80849488
FBgn0038609	ZI	22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	14;3;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0	22.0	24.0	10.0	15.0	3R	Nup43	699	168	3.80849488
FBgn0038610	RAL	6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	11.0	7.0	3.0	9.0	3R	CG7675	876	0	1.5233979519999998
FBgn0038610	ZI	12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	18;3;1;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;1	28.0	13.0	2.0	7.0	3R	CG7675	876	0	1.5233979519999998
FBgn0038611	RAL	9;0;0;0;2;2;0;0;0;1;1;0;0;1;0;0;0;0;0;2	11;0;0;2;3;6;2;3;1;0;0;2;2;1;2;1;0;0;1;0	37.0	18.0	16.0	34.0	3R	CG14309	2316	481	1.5233979519999998
FBgn0038611	ZI	44;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;1	43;4;5;2;2;2;2;1;1;0;1;1;0;4;1;0;0;0;0;3	72.0	52.0	15.0	30.0	3R	CG14309	2316	481	1.5233979519999998
FBgn0038612	RAL	1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0	2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0	4.0	4.0	23.0	7.0	3R	cona	406	75	1.5233979519999998
FBgn0038612	ZI	13;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	4;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	6.0	16.0	22.0	7.0	3R	cona	406	75	1.5233979519999998
FBgn0038613	RAL	3;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	8;3;1;0;0;1;0;0;1;2;1;0;1;0;1;0;0;0;2;2	23.0	5.0	145.0	69.0	3R	Vha100-4	2039	408	1.5233979519999998
FBgn0038613	ZI	6;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2	29;3;3;2;0;0;2;0;2;0;2;0;2;0;0;0;1;0;3;3	52.0	10.0	141.0	62.0	3R	Vha100-4	2039	408	1.5233979519999998
FBgn0038617	RAL	6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	11;2;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1	17.0	8.0	2.0	20.0	3R	CG12333	1114	300	1.5233979519999998
FBgn0038617	ZI	12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	17;0;0;5;2;3;0;1;0;0;0;0;0;0;0;0;0;1;0;1	30.0	12.0	2.0	18.0	3R	CG12333	1114	300	1.5233979519999998
FBgn0038619	RAL	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1	4.0	4.0	2.0	4.0	3R	CG7685	413	87	1.5233979519999998
FBgn0038619	ZI	9;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	9;0;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1	13.0	13.0	2.0	3.0	3R	CG7685	413	87	1.5233979519999998
FBgn0038621	RAL	5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0	11;0;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1	17.0	7.0	5.0	23.0	3R	CG10864	920	214	1.5233979519999998
FBgn0038621	ZI	9;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0	11;2;1;1;0;2;2;1;1;0;0;0;0;1;0;0;0;0;0;3	25.0	11.0	5.0	22.0	3R	CG10864	920	214	1.5233979519999998
FBgn0038626	RAL	3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1	6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0	8.0	7.0	26.0	13.0	3R	CG7691	555	112	4.679007995
FBgn0038626	ZI	9;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;1;3	11;2;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;2	19.0	17.0	23.0	11.0	3R	CG7691	555	112	4.679007995
FBgn0038627	RAL	2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;1;0;0;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0;1	8.0	3.0	5.0	7.0	3R	CG7694	282	59	4.679007995
FBgn0038627	ZI	5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0	5;1;1;0;1;0;0;1;0;0;0;0;0;1;1;1;0;0;0;0	12.0	6.0	5.0	7.0	3R	CG7694	282	59	4.679007995
FBgn0038629	RAL	18;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3	10;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;1	18.0	26.0	56.0	24.0	3R	CG14304	2820	512	2.937981764
FBgn0038629	ZI	44;2;3;2;2;1;0;0;1;1;0;1;1;1;0;0;0;1;0;1	26;4;2;1;2;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1	39.0	61.0	54.0	21.0	3R	CG14304	2820	512	2.937981764
FBgn0038630	RAL	1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;1;1;0;0	8.0	1.0	5.0	13.0	3R	CG14305	578	134	2.937981764
FBgn0038630	ZI	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	11;0;0;0;0;2;1;0;0;0;0;0;0;0;1;1;0;1;0;0	17.0	0.0	5.0	13.0	3R	CG14305	578	134	2.937981764
FBgn0038631	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0	4.0	2.0	5.0	5.0	3R	CG7695	371	0	2.937981764
FBgn0038631	ZI	6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0	7.0	8.0	5.0	4.0	3R	CG7695	371	0	2.937981764
FBgn0038632	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	3;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1	8.0	1.0	0.0	5.0	3R	CG14301	468	0	2.937981764
FBgn0038632	ZI	3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0	5;1;0;1;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0	11.0	4.0	0.0	5.0	3R	CG14301	468	0	2.937981764
FBgn0038638	RAL	4;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0	4;0;2;0;0;0;2;1;1;2;1;0;1;2;1;0;1;0;0;0	18.0	7.0	17.0	18.0	3R	CG7702	997	267	2.937981764
FBgn0038638	ZI	12;2;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1	22;5;3;1;0;1;1;1;0;2;1;0;1;1;0;0;0;1;1;0	41.0	18.0	17.0	15.0	3R	CG7702	997	267	2.937981764
FBgn0038639	RAL	7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0	11;1;3;1;0;0;1;0;0;0;0;0;0;0;3;4;0;1;3;1	29.0	9.0	12.0	19.0	3R	CG7705	1452	236	1.4145838119999998
FBgn0038639	ZI	19;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1	17;10;2;2;1;2;1;1;2;1;1;2;0;3;1;0;0;0;0;0	46.0	24.0	10.0	17.0	3R	CG7705	1452	236	1.4145838119999998
FBgn0038640	RAL	12;5;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1	5;5;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;1;2	16.0	22.0	22.0	25.0	3R	CG7706	1407	316	1.4145838119999998
FBgn0038640	ZI	37;3;1;0;1;0;2;1;1;1;0;1;0;0;0;1;0;0;0;0	24;4;1;2;1;0;2;1;0;1;1;0;2;0;0;0;0;1;0;4	44.0	49.0	21.0	19.0	3R	CG7706	1407	316	1.4145838119999998
FBgn0038641	RAL	2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0	8;2;0;0;0;2;3;0;1;0;1;1;0;0;0;0;0;0;1;2	21.0	3.0	0.0	20.0	3R	CG7708	1203	325	1.4145838119999998
FBgn0038641	ZI	5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	33;5;3;2;1;1;1;0;2;0;0;0;0;0;0;1;1;0;1;1	52.0	6.0	0.0	20.0	3R	CG7708	1203	325	1.4145838119999998
FBgn0038642	RAL	22;0;0;0;1;1;0;0;0;0;0;2;1;0;0;0;0;0;1;3	15;1;1;1;0;1;2;2;1;0;0;0;1;0;0;0;0;0;1;8	34.0	31.0	381.0	198.0	3R	Muc91C	2276	556	1.4145838119999998
FBgn0038642	ZI	59;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;3;13	35;6;4;3;0;1;0;2;0;1;2;1;2;0;0;0;1;1;2;7	68.0	81.0	364.0	195.0	3R	Muc91C	2276	556	1.4145838119999998
FBgn0038643	RAL	0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0	0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1	3.0	1.0	0.0	2.0	3R	CG14300	228	0	1.4145838119999998
FBgn0038643	ZI	6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0	2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2	6.0	7.0	0.0	1.0	3R	CG14300	228	0	1.4145838119999998
FBgn0038646	RAL	2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2	1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	2.0	5.0	0.0	2.0	3R	CG7715	524	123	1.4145838119999998
FBgn0038646	ZI	4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2	4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	5.0	6.0	0.0	3.0	3R	CG7715	524	123	1.4145838119999998
FBgn0038647	RAL	0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0	0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0	2.0	2.0	3.0	2.0	3R	CG14302	142	45	1.4145838119999998
FBgn0038647	ZI	0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0	3.0	2.0	3.0	2.0	3R	CG14302	142	45	1.4145838119999998
FBgn0038649	RAL	2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;0	5.0	3.0	1.0	33.0	3R	CG7718	1107	294	1.4145838119999998
FBgn0038649	ZI	8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	14;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;3	20.0	8.0	1.0	29.0	3R	CG7718	1107	294	1.4145838119999998
FBgn0038651	RAL	37;4;0;2;1;1;2;1;0;0;0;3;0;1;2;0;0;0;0;2	12;5;1;2;0;0;1;1;1;1;0;1;5;1;0;0;1;0;1;4	37.0	56.0	52.0	98.0	3R	CG14299	6591	504	1.4145838119999998
FBgn0038651	ZI	104;11;3;2;3;1;0;2;0;1;0;0;0;1;2;1;1;0;1;1	76;15;9;4;1;0;0;1;1;0;1;1;2;1;1;0;2;3;5;2	125.0	134.0	51.0	82.0	3R	CG14299	6591	504	1.4145838119999998
FBgn0038652	RAL	7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0	11;4;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;1;2	23.0	9.0	1.0	18.0	3R	CG7720	1612	374	1.4145838119999998
FBgn0038652	ZI	7;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0	29;7;2;4;1;0;2;0;0;0;1;1;1;0;0;1;0;1;0;0	50.0	9.0	2.0	16.0	3R	CG7720	1612	374	1.4145838119999998
FBgn0038653	RAL	6;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0	13;1;1;1;1;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0	22.0	11.0	7.0	10.0	3R	CG18208	1998	0	4.1349372980000005
FBgn0038653	ZI	16;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0	28;6;4;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;2	45.0	20.0	7.0	7.0	3R	CG18208	1998	0	4.1349372980000005
FBgn0038654	RAL	4;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0	3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0	6.0	6.0	4.0	3.0	3R	CG14298	213	50	8.922759432000001
FBgn0038654	ZI	4;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1	4;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0	8.0	8.0	3.0	3.0	3R	CG14298	213	50	8.922759432000001
FBgn0038655	RAL	2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0	3;0;2;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0	8.0	3.0	5.0	10.0	3R	CG14297	479	111	8.922759432000001
FBgn0038655	ZI	9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	15;0;2;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0	20.0	10.0	4.0	10.0	3R	CG14297	479	111	8.922759432000001
FBgn0038656	RAL	2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0	1.0	2.0	12.0	5.0	3R	CG14294	349	57	8.922759432000001
FBgn0038656	ZI	5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2	3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0	4.0	9.0	8.0	4.0	3R	CG14294	349	57	8.922759432000001
FBgn0038658	RAL	2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1	2;0;2;0;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0	9.0	4.0	5.0	6.0	3R	CG14292	375	118	8.922759432000001
FBgn0038658	ZI	7;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0	14;0;0;1;2;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0	20.0	9.0	5.0	7.0	3R	CG14292	375	118	8.922759432000001
